,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
83,CNA US 08/17/18 C28 Equity,4/12/2018,,49.03499985,20.79999924,49.03499985,21.4,65.05
84,CNA US 08/17/18 C28 Equity,4/13/2018,,48.84000015,20.79999924,48.84000015,21.11,60.66
85,CNA US 08/17/18 C28 Equity,4/16/2018,,49.50999832,21.39999962,49.50999832,21.8,63.9
86,CNA US 08/17/18 C28 Equity,4/17/2018,,49.13999939,20.89999962,49.13999939,21.4,62.07
87,CNA US 08/17/18 C28 Equity,4/18/2018,,49.20000076,21.10000038,49.20000076,21.4,59.54
88,CNA US 08/17/18 C28 Equity,4/19/2018,,49.79499817,21.10000038,49.79499817,22.0,61.23
89,CNA US 08/17/18 C28 Equity,4/20/2018,,49.88999939,21.79999924,49.88999939,22.21,66.51
90,CNA US 08/17/18 C28 Equity,4/23/2018,,49.93000031,21.70000076,49.93000031,22.21,66.12
91,CNA US 08/17/18 C28 Equity,4/24/2018,,49.54000092,21.29999924,49.54000092,21.8,65.49
92,CNA US 08/17/18 C28 Equity,4/25/2018,,49.08000183,20.89999962,49.08000183,21.3,63.44
93,CNA US 08/17/18 C28 Equity,4/26/2018,,49.11999893,21.0,49.11999893,21.4,66.78
94,CNA US 08/17/18 C28 Equity,4/27/2018,,49.31000137,21.20000076,49.31000137,21.61,68.0
95,CNA US 08/17/18 C28 Equity,4/30/2018,,50.45999908,22.39999962,50.45999908,22.8,73.31
96,CNA US 08/17/18 C28 Equity,5/1/2018,,50.45999908,22.20000076,50.45999908,22.71,69.6
97,CNA US 08/17/18 C28 Equity,5/2/2018,,48.90000153,20.60000038,48.90000153,21.11,65.38
98,CNA US 08/17/18 C28 Equity,5/3/2018,,48.38999939,20.10000038,48.38999939,20.71,69.89
99,CNA US 08/17/18 C28 Equity,5/4/2018,,48.75,20.60000038,48.75,21.0,68.78
